original_sentence1,original_sentence2,processed_sentence1,processed_sentence2,label,char_count,word_count,sentence_count,avg_word_length,punct_count,punct_ratio,upper_count,upper_ratio,digit_count,digit_ratio,special_count,special_ratio,word_diversity,stopword_ratio,s2_char_count,s2_word_count,s2_sentence_count,s2_avg_word_length,s2_punct_count,s2_punct_ratio,s2_upper_count,s2_upper_ratio,s2_digit_count,s2_digit_ratio,s2_special_count,s2_special_ratio,s2_word_diversity,s2_stopword_ratio,cross_length_ratio,cross_length_diff,cross_word_ratio,cross_word_diff,cross_jaccard_similarity,cross_word_overlap_ratio,cross_char_2gram_overlap,cross_char_3gram_overlap,cross_char_4gram_overlap
Colorful Bollywood dancers in action on a stage.,Bollywood dancers are rehearsing a scene of a movie.,colorful bollywood dancers in action on a stage.,bollywood dancers are rehearsing a scene of a movie.,0,48,8,1,5.125,1,0.020833333333333332,0,0.0,0,0.0,1,0.020833333333333332,1.0,0.375,52.0,9.0,1.0,4.888888888888889,1.0,0.019230769230769232,0.0,0.0,0.0,0.0,1.0,0.019230769230769232,0.8888888888888888,0.4444444444444444,0.9230769230769231,4.0,0.8888888888888888,1.0,0.23076923076923078,0.375,0.3709677419354839,0.24,0.20512820512820512
A man rests on the side of the road with his camel.,A man doesn't rest with a camel.,a man rests on the side of the road with his camel.,a man doesn't rest with a camel.,0,51,12,1,3.3333333333333335,1,0.0196078431372549,0,0.0,0,0.0,1,0.0196078431372549,0.9166666666666666,0.5833333333333334,32.0,7.0,1.0,3.7142857142857144,2.0,0.0625,0.0,0.0,0.0,0.0,2.0,0.0625,0.8571428571428571,0.5714285714285714,1.59375,19.0,1.7142857142857142,5.0,0.3076923076923077,0.36363636363636365,0.4166666666666667,0.26666666666666666,0.19047619047619047
A referee in a roller derby watching women skaters as they pass by.,THE WOMEN ARE BEING SPIED ON,a referee in a roller derby watching women skaters as they pass by.,the women are being spied on,0,67,13,1,4.230769230769231,1,0.014925373134328358,0,0.0,0,0.0,1,0.014925373134328358,0.9230769230769231,0.38461538461538464,28.0,6.0,1.0,3.8333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,2.392857142857143,39.0,2.1666666666666665,7.0,0.058823529411764705,0.08333333333333333,0.26666666666666666,0.1111111111111111,0.05952380952380952
A man demonstrates how to ride a bicycle with only the back wheel on the ground.,A man is doing a wheelie on a red bike.,a man demonstrates how to ride a bicycle with only the back wheel on the ground.,a man is doing a wheelie on a red bike.,0,80,16,1,4.0625,1,0.0125,0,0.0,0,0.0,1,0.0125,0.875,0.5625,39.0,10.0,1.0,3.0,1.0,0.02564102564102564,0.0,0.0,0.0,0.0,1.0,0.02564102564102564,0.8,0.6,2.051282051282051,41.0,1.6,6.0,0.15789473684210525,0.21428571428571427,0.24675324675324675,0.12244897959183673,0.0673076923076923
People wading in a river.,the people stand on the hill looking down at the river,people wading in a river.,the people stand on the hill looking down at the river,0,25,5,1,4.2,1,0.04,0,0.0,0,0.0,1,0.04,1.0,0.4,54.0,11.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.5454545454545454,0.46296296296296297,29.0,0.45454545454545453,6.0,0.07692307692307693,0.1111111111111111,0.3137254901960784,0.20689655172413793,0.12903225806451613
A small crowd of people sitting at tables and consuming food or beverages while others are standing or walking.,A crowd running a marathon.,a small crowd of people sitting at tables and consuming food or beverages while others are standing or walking.,a crowd running a marathon.,0,111,19,1,4.894736842105263,1,0.009009009009009009,0,0.0,0,0.0,1,0.009009009009009009,0.9473684210526315,0.42105263157894735,27.0,5.0,1.0,4.6,1.0,0.037037037037037035,0.0,0.0,0.0,0.0,1.0,0.037037037037037035,0.8,0.4,4.111111111111111,84.0,3.8,14.0,0.1,0.1111111111111111,0.2,0.07079646017699115,0.04878048780487805
Many young people looking a computer items.,People are window shopping.,many young people looking a computer items.,people are window shopping.,0,43,7,1,5.285714285714286,1,0.023255813953488372,0,0.0,0,0.0,1,0.023255813953488372,1.0,0.14285714285714285,27.0,4.0,1.0,6.0,1.0,0.037037037037037035,0.0,0.0,0.0,0.0,1.0,0.037037037037037035,1.0,0.25,1.5925925925925926,16.0,1.75,3.0,0.1,0.14285714285714285,0.16981132075471697,0.1016949152542373,0.06666666666666667
A little boy is pointing his finger on a dish while a man holds the dish.,The boy points at a dish that the man is holding.,a little boy is pointing his finger on a dish while a man holds the dish.,the boy points at a dish that the man is holding.,1,73,16,1,3.625,1,0.0136986301369863,0,0.0,0,0.0,1,0.0136986301369863,0.875,0.5,49.0,11.0,1.0,3.5454545454545454,1.0,0.02040816326530612,0.0,0.0,0.0,0.0,1.0,0.02040816326530612,0.9090909090909091,0.5454545454545454,1.489795918367347,24.0,1.4545454545454546,5.0,0.3333333333333333,0.42857142857142855,0.543859649122807,0.32098765432098764,0.18947368421052632
A woman wearing a full body head covering is carrying a bag on her head as she walks through a city while other people pass by.,The woman is driving a car while wearing nothing.,a woman wearing a full body head covering is carrying a bag on her head as she walks through a city while other people pass by.,the woman is driving a car while wearing nothing.,0,127,26,1,3.923076923076923,1,0.007874015748031496,0,0.0,0,0.0,1,0.007874015748031496,0.8461538461538461,0.46153846153846156,49.0,9.0,1.0,4.555555555555555,1.0,0.02040816326530612,0.0,0.0,0.0,0.0,1.0,0.02040816326530612,1.0,0.4444444444444444,2.5918367346938775,78.0,2.888888888888889,17.0,0.19230769230769232,0.22727272727272727,0.3372093023255814,0.22580645161290322,0.14285714285714285
"A woman and two young men, standing close to one another.",Three people are sitting on a bench.,"a woman and two young men, standing close to one another.",three people are sitting on a bench.,0,57,11,1,4.2727272727272725,2,0.03508771929824561,0,0.0,0,0.0,2,0.03508771929824561,1.0,0.2727272727272727,36.0,7.0,1.0,4.285714285714286,1.0,0.027777777777777776,0.0,0.0,0.0,0.0,1.0,0.027777777777777776,1.0,0.42857142857142855,1.5833333333333333,21.0,1.5714285714285714,4.0,0.058823529411764705,0.09090909090909091,0.1875,0.06172839506172839,0.011627906976744186
A man in striped socks and a brown and white jumper is using some kind of object I ca n't identify properly.,A dog barks at a bird.,a man in striped socks and a brown and white jumper is using some kind of object i ca n't identify properly.,a dog barks at a bird.,0,108,22,1,3.9545454545454546,2,0.018518518518518517,0,0.0,0,0.0,2,0.018518518518518517,0.9090909090909091,0.4090909090909091,22.0,6.0,1.0,2.8333333333333335,1.0,0.045454545454545456,0.0,0.0,0.0,0.0,1.0,0.045454545454545456,0.8333333333333334,0.5,4.909090909090909,86.0,3.6666666666666665,16.0,0.041666666666666664,0.05,0.07865168539325842,0.034782608695652174,0.016666666666666666
"A group of children stand underneath some banners, stretching their arms over their heads.",A group of kids posing for a picture at their school.,"a group of children stand underneath some banners, stretching their arms over their heads.",a group of kids posing for a picture at their school.,0,90,14,1,5.5,2,0.022222222222222223,0,0.0,0,0.0,2,0.022222222222222223,0.9285714285714286,0.42857142857142855,53.0,11.0,1.0,3.909090909090909,1.0,0.018867924528301886,0.0,0.0,0.0,0.0,1.0,0.018867924528301886,0.9090909090909091,0.5454545454545454,1.6981132075471699,37.0,1.2727272727272727,3.0,0.21052631578947367,0.3076923076923077,0.3068181818181818,0.14782608695652175,0.10833333333333334
A young man holding a green balloon shaped like a star in front of a large stone building.,A young man is holding a balloon near a building.,a young man holding a green balloon shaped like a star in front of a large stone building.,a young man is holding a balloon near a building.,1,90,18,1,4.055555555555555,1,0.011111111111111112,0,0.0,0,0.0,1,0.011111111111111112,0.8333333333333334,0.3333333333333333,49.0,10.0,1.0,4.0,1.0,0.02040816326530612,0.0,0.0,0.0,0.0,1.0,0.02040816326530612,0.8,0.4,1.836734693877551,41.0,1.8,8.0,0.35294117647058826,0.4,0.4852941176470588,0.34065934065934067,0.28
A man in midair doing a flip.,A man is in the air.,a man in midair doing a flip.,a man is in the air.,1,29,7,1,3.2857142857142856,1,0.034482758620689655,0,0.0,0,0.0,1,0.034482758620689655,0.8571428571428571,0.5714285714285714,20.0,6.0,1.0,2.5,1.0,0.05,0.0,0.0,0.0,0.0,1.0,0.05,1.0,0.6666666666666666,1.45,9.0,1.1666666666666667,1.0,0.3333333333333333,0.5,0.3225806451612903,0.21621621621621623,0.13157894736842105
A woman enjoying bouncing through the desert sands.,A woman is bored.,a woman enjoying bouncing through the desert sands.,a woman is bored.,0,51,8,1,5.5,1,0.0196078431372549,0,0.0,0,0.0,1,0.0196078431372549,1.0,0.375,17.0,4.0,1.0,3.5,1.0,0.058823529411764705,0.0,0.0,0.0,0.0,1.0,0.058823529411764705,1.0,0.5,3.0,34.0,2.0,4.0,0.2,0.25,0.18,0.12962962962962962,0.08928571428571429
Many people crowded on some sort of public transportation.,A lot of people are on a bus together.,many people crowded on some sort of public transportation.,a lot of people are on a bus together.,0,58,9,1,5.555555555555555,1,0.017241379310344827,0,0.0,0,0.0,1,0.017241379310344827,1.0,0.3333333333333333,38.0,9.0,1.0,3.3333333333333335,1.0,0.02631578947368421,0.0,0.0,0.0,0.0,1.0,0.02631578947368421,0.8888888888888888,0.5555555555555556,1.5263157894736843,20.0,1.0,0.0,0.21428571428571427,0.3333333333333333,0.208955223880597,0.15384615384615385,0.1111111111111111
A group of young men on stage sing together with looks of passionate expression on their faces.,A group of men are singing a song they wrote.,a group of young men on stage sing together with looks of passionate expression on their faces.,a group of men are singing a song they wrote.,0,95,17,1,4.647058823529412,1,0.010526315789473684,0,0.0,0,0.0,1,0.010526315789473684,0.8823529411764706,0.4117647058823529,45.0,10.0,1.0,3.6,1.0,0.022222222222222223,0.0,0.0,0.0,0.0,1.0,0.022222222222222223,0.9,0.5,2.111111111111111,50.0,1.7,7.0,0.2,0.26666666666666666,0.35526315789473684,0.1941747572815534,0.1415929203539823
A woman walks down the street dressed in a black coat and black boots.,A woman walks down the street.,a woman walks down the street dressed in a black coat and black boots.,a woman walks down the street.,1,70,14,1,4.071428571428571,1,0.014285714285714285,0,0.0,0,0.0,1,0.014285714285714285,0.8571428571428571,0.42857142857142855,30.0,6.0,1.0,4.166666666666667,1.0,0.03333333333333333,0.0,0.0,0.0,0.0,1.0,0.03333333333333333,1.0,0.5,2.3333333333333335,40.0,2.3333333333333335,8.0,0.38461538461538464,0.4166666666666667,0.49056603773584906,0.421875,0.40625
People are sitting on a transit train.,People are on a train.,people are sitting on a transit train.,people are on a train.,1,38,7,1,4.571428571428571,1,0.02631578947368421,0,0.0,0,0.0,1,0.02631578947368421,1.0,0.42857142857142855,22.0,5.0,1.0,3.6,1.0,0.045454545454545456,0.0,0.0,0.0,0.0,1.0,0.045454545454545456,1.0,0.6,1.7272727272727273,16.0,1.4,2.0,0.7142857142857143,0.7142857142857143,0.6551724137931034,0.5588235294117647,0.4722222222222222
Seniors gathered around a table.,The children are gathered around a table.,seniors gathered around a table.,the children are gathered around a table.,0,32,5,1,5.6,1,0.03125,0,0.0,0,0.0,1,0.03125,1.0,0.2,41.0,7.0,1.0,5.0,1.0,0.024390243902439025,0.0,0.0,0.0,0.0,1.0,0.024390243902439025,1.0,0.42857142857142855,0.7804878048780488,9.0,0.7142857142857143,2.0,0.5,0.5714285714285714,0.6216216216216216,0.5116279069767442,0.4888888888888889
A young female african american child sitting on a swing with both arms holding the chains on the swing.,A white child is going down the slide.,a young female african american child sitting on a swing with both arms holding the chains on the swing.,a white child is going down the slide.,0,104,19,1,4.526315789473684,1,0.009615384615384616,0,0.0,0,0.0,1,0.009615384615384616,0.8421052631578947,0.42105263157894735,38.0,8.0,1.0,3.875,1.0,0.02631578947368421,0.0,0.0,0.0,0.0,1.0,0.02631578947368421,1.0,0.5,2.736842105263158,66.0,2.375,11.0,0.14285714285714285,0.1875,0.24675324675324675,0.125,0.08695652173913043
Child sitting down looking at train ride brochure,Kid is sitting on a couch.,child sitting down looking at train ride brochure,kid is sitting on a couch.,0,49,8,1,5.25,0,0.0,0,0.0,0,0.0,0,0.0,1.0,0.25,26.0,6.0,1.0,3.5,1.0,0.038461538461538464,0.0,0.0,0.0,0.0,1.0,0.038461538461538464,1.0,0.5,1.8846153846153846,23.0,1.3333333333333333,2.0,0.07692307692307693,0.125,0.2641509433962264,0.11290322580645161,0.0967741935483871
A newsstand clerk is surrounded by her colorful merchandise.,A woman is working at a newsstand.,a newsstand clerk is surrounded by her colorful merchandise.,a woman is working at a newsstand.,1,60,9,1,5.777777777777778,1,0.016666666666666666,0,0.0,0,0.0,1,0.016666666666666666,1.0,0.4444444444444444,34.0,7.0,1.0,4.0,1.0,0.029411764705882353,0.0,0.0,0.0,0.0,1.0,0.029411764705882353,0.8571428571428571,0.5714285714285714,1.7647058823529411,26.0,1.2857142857142858,2.0,0.15384615384615385,0.2222222222222222,0.234375,0.14285714285714285,0.11392405063291139
A woman playing in falling leaves in the woods.,There is a woman playing in falling leaves.,a woman playing in falling leaves in the woods.,there is a woman playing in falling leaves.,1,47,9,1,4.333333333333333,1,0.02127659574468085,0,0.0,0,0.0,1,0.02127659574468085,0.8888888888888888,0.4444444444444444,43.0,8.0,1.0,4.5,1.0,0.023255813953488372,0.0,0.0,0.0,0.0,1.0,0.023255813953488372,1.0,0.5,1.0930232558139534,4.0,1.125,1.0,0.45454545454545453,0.625,0.8,0.6122448979591837,0.5576923076923077
"Two people are sitting outside, as a group of people on bikes stand behind them and a woman pushing a stroller with a child in it stands beside them.",Two people sit at an outdoor restaurant table near people in cycling jerseys and a woman with a black stroller.,"two people are sitting outside, as a group of people on bikes stand behind them and a woman pushing a stroller with a child in it stands beside them.",two people sit at an outdoor restaurant table near people in cycling jerseys and a woman with a black stroller.,0,149,29,1,4.172413793103448,2,0.013422818791946308,0,0.0,0,0.0,2,0.013422818791946308,0.8620689655172413,0.4482758620689655,111.0,20.0,1.0,4.6,1.0,0.009009009009009009,0.0,0.0,0.0,0.0,1.0,0.009009009009009009,0.9,0.35,1.3423423423423424,38.0,1.45,9.0,0.19444444444444445,0.28,0.43636363636363634,0.25142857142857145,0.16831683168316833
A woman in white is throwing a boy into the air.,The child is not the woman's.,a woman in white is throwing a boy into the air.,the child is not the woman's.,0,48,11,1,3.4545454545454546,1,0.020833333333333332,0,0.0,0,0.0,1,0.020833333333333332,0.9090909090909091,0.5454545454545454,29.0,6.0,1.0,4.0,2.0,0.06896551724137931,0.0,0.0,0.0,0.0,2.0,0.06896551724137931,0.8333333333333334,0.6666666666666666,1.6551724137931034,19.0,1.8333333333333333,5.0,0.15384615384615385,0.2,0.2708333333333333,0.15,0.09375
Two men are challenging each other in a medieval dual.,two friends embrace each other,two men are challenging each other in a medieval dual.,two friends embrace each other,0,54,10,1,4.5,1,0.018518518518518517,0,0.0,0,0.0,1,0.018518518518518517,1.0,0.5,30.0,5.0,1.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,1.8,24.0,2.0,5.0,0.25,0.3,0.2962962962962963,0.16417910447761194,0.13043478260869565
A little girl and a dog playing in a creek.,A little girl and her dog are playing in a creek while another dog watches from the shore.,a little girl and a dog playing in a creek.,a little girl and her dog are playing in a creek while another dog watches from the shore.,0,43,10,1,3.4,1,0.023255813953488372,0,0.0,0,0.0,1,0.023255813953488372,0.8,0.5,90.0,18.0,1.0,4.055555555555555,1.0,0.011111111111111112,0.0,0.0,0.0,0.0,1.0,0.011111111111111112,0.8888888888888888,0.5,0.4777777777777778,47.0,0.5555555555555556,8.0,0.4117647058823529,0.4375,0.5303030303030303,0.43373493975903615,0.3707865168539326
A man adjusts a mosquito net.,The man rips the net down.,a man adjusts a mosquito net.,the man rips the net down.,0,29,6,1,4.0,1,0.034482758620689655,0,0.0,0,0.0,1,0.034482758620689655,0.8333333333333334,0.3333333333333333,26.0,6.0,1.0,3.5,1.0,0.038461538461538464,0.0,0.0,0.0,0.0,1.0,0.038461538461538464,0.8333333333333334,0.3333333333333333,1.1153846153846154,3.0,1.0,0.0,0.1111111111111111,0.2,0.20512820512820512,0.11627906976744186,0.06666666666666667
Group of people mining for ore.,A group of miners.,group of people mining for ore.,a group of miners.,1,31,6,1,4.333333333333333,1,0.03225806451612903,0,0.0,0,0.0,1,0.03225806451612903,1.0,0.3333333333333333,18.0,4.0,1.0,3.75,1.0,0.05555555555555555,0.0,0.0,0.0,0.0,1.0,0.05555555555555555,1.0,0.5,1.7222222222222223,13.0,1.5,2.0,0.25,0.3333333333333333,0.3333333333333333,0.25,0.19444444444444445
A tattooed man in construction equipment and a harness touches the ground.,The man was working on a high rise building.,a tattooed man in construction equipment and a harness touches the ground.,the man was working on a high rise building.,0,74,12,1,5.25,1,0.013513513513513514,0,0.0,0,0.0,1,0.013513513513513514,0.9166666666666666,0.4166666666666667,44.0,9.0,1.0,4.0,1.0,0.022727272727272728,0.0,0.0,0.0,0.0,1.0,0.022727272727272728,1.0,0.4444444444444444,1.6818181818181819,30.0,1.3333333333333333,3.0,0.17647058823529413,0.2727272727272727,0.1728395061728395,0.07692307692307693,0.037037037037037035
Two dogs run through the water near trees.,"Near the trees, a couple dogs are running.",two dogs run through the water near trees.,"near the trees, a couple dogs are running.",1,42,8,1,4.375,1,0.023809523809523808,0,0.0,0,0.0,1,0.023809523809523808,1.0,0.25,42.0,8.0,1.0,4.375,2.0,0.047619047619047616,0.0,0.0,0.0,0.0,2.0,0.047619047619047616,1.0,0.375,1.0,0.0,1.0,0.0,0.23076923076923078,0.375,0.4117647058823529,0.27419354838709675,0.18181818181818182
A man standing in front of a counter looking a prepared food.,The cook looking over the day's prepared food.,a man standing in front of a counter looking a prepared food.,the cook looking over the day's prepared food.,0,61,12,1,4.166666666666667,1,0.01639344262295082,0,0.0,0,0.0,1,0.01639344262295082,0.8333333333333334,0.4166666666666667,46.0,8.0,1.0,4.875,2.0,0.043478260869565216,0.0,0.0,0.0,0.0,2.0,0.043478260869565216,0.875,0.375,1.326086956521739,15.0,1.5,4.0,0.21428571428571427,0.3,0.4166666666666667,0.29333333333333333,0.2222222222222222
An old woman entertains a small child by placing things on her head.,The woman is not placing things on her head.,an old woman entertains a small child by placing things on her head.,the woman is not placing things on her head.,0,68,13,1,4.3076923076923075,1,0.014705882352941176,0,0.0,0,0.0,1,0.014705882352941176,1.0,0.38461538461538464,44.0,9.0,1.0,4.0,1.0,0.022727272727272728,0.0,0.0,0.0,0.0,1.0,0.022727272727272728,1.0,0.5555555555555556,1.5454545454545454,24.0,1.4444444444444444,4.0,0.375,0.46153846153846156,0.4745762711864407,0.3972602739726027,0.37662337662337664
